,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
346,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.25,10,0.7461157302427144,0.04985977873458294,"(0.1, 0)-DP",0.1,0
347,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.25,20,0.703132611069119,0.0363204438391135,"(0.1, 0)-DP",0.1,0
348,"DPOneRule(epsilon = 0.00200000, zeta = 0.00006719)",0.25,0.25,50,0.6275636180398085,0.05823098669623165,"(0.1, 0)-DP",0.1,0
349,"DPOneRule(epsilon = 0.00100000, zeta = 0.00006719)",0.25,0.25,100,0.5814730830603846,0.0510600685486017,"(0.1, 0)-DP",0.1,0
350,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.5,5,0.7453430755018057,0.04938338449061947,"(0.1, 0)-DP",0.1,0
351,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.5,10,0.7034349542286051,0.06940424706380575,"(0.1, 0)-DP",0.1,0
352,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.5,20,0.5999160157890315,0.1358634922621301,"(0.1, 0)-DP",0.1,0
353,"DPOneRule(epsilon = 0.00200000, zeta = 0.00006719)",0.25,0.5,50,0.5876543209876544,0.07039733507117678,"(0.1, 0)-DP",0.1,0
354,"DPOneRule(epsilon = 0.00100000, zeta = 0.00006719)",0.25,0.5,100,0.497875199462501,0.06522783714937194,"(0.1, 0)-DP",0.1,0
355,"DPOneRule(epsilon = 0.02000000, zeta = 0.00006719)",0.25,0.75,5,0.750130175527001,0.05299573807346383,"(0.1, 0)-DP",0.1,0
356,"DPOneRule(epsilon = 0.01000000, zeta = 0.00006719)",0.25,0.75,10,0.7410430839002268,0.1624691143041212,"(0.1, 0)-DP",0.1,0
357,"DPOneRule(epsilon = 0.00500000, zeta = 0.00006719)",0.25,0.75,20,0.5836230788611741,0.1346058879441202,"(0.1, 0)-DP",0.1,0
358,"DPOneRule(epsilon = 0.00200000, zeta = 0.00006719)",0.25,0.75,50,0.5590996892584194,0.06408791941622753,"(0.1, 0)-DP",0.1,0
359,"DPOneRule(epsilon = 0.00100000, zeta = 0.00006719)",0.25,0.75,100,0.4885025615184346,0.061520749932564726,"(0.1, 0)-DP",0.1,0
360,"DPOneRule(epsilon = 0.16790782, zeta = 0.00016797)",0.1,0.1,5,0.7366927017720668,0.05779716028387459,"(2, sLIN)-DP",2.0,sLIN
361,"DPOneRule(epsilon = 0.11893899, zeta = 0.00016797)",0.1,0.1,10,0.7366927017720668,0.05779716028387459,"(2, sLIN)-DP",2.0,sLIN
362,"DPOneRule(epsilon = 0.08420567, zeta = 0.00016797)",0.1,0.1,20,0.7366255144032923,0.040158365807481035,"(2, sLIN)-DP",2.0,sLIN
363,"DPOneRule(epsilon = 0.05331332, zeta = 0.00016797)",0.1,0.1,50,0.7468211976148484,0.04546997324633066,"(2, sLIN)-DP",2.0,sLIN
364,"DPOneRule(epsilon = 0.03771830, zeta = 0.00016797)",0.1,0.1,100,0.782262534643487,0.03799387041043267,"(2, sLIN)-DP",2.0,sLIN
365,"DPOneRule(epsilon = 0.16790782, zeta = 0.00016797)",0.1,0.25,5,0.7366927017720668,0.05779716028387459,"(2, sLIN)-DP",2.0,sLIN
366,"DPOneRule(epsilon = 0.11893899, zeta = 0.00016797)",0.1,0.25,10,0.7359200470311582,0.0395425492502949,"(2, sLIN)-DP",2.0,sLIN
367,"DPOneRule(epsilon = 0.08420567, zeta = 0.00016797)",0.1,0.25,20,0.7377844965146553,0.06252612718334442,"(2, sLIN)-DP",2.0,sLIN
368,"DPOneRule(epsilon = 0.05331332, zeta = 0.00016797)",0.1,0.25,50,0.8164273116654069,0.011643907328331012,"(2, sLIN)-DP",2.0,sLIN
369,"DPOneRule(epsilon = 0.03771830, zeta = 0.00016797)",0.1,0.25,100,0.8301503317376332,0.028177802939046943,"(2, sLIN)-DP",2.0,sLIN
370,"DPOneRule(epsilon = 0.16790782, zeta = 0.00016797)",0.1,0.5,5,0.746434870244394,0.048594498231802195,"(2, sLIN)-DP",2.0,sLIN
371,"DPOneRule(epsilon = 0.11893899, zeta = 0.00016797)",0.1,0.5,10,0.7448895607625767,0.043831152921532744,"(2, sLIN)-DP",2.0,sLIN
372,"DPOneRule(epsilon = 0.08420567, zeta = 0.00016797)",0.1,0.5,20,0.8230788611740992,0.027469929782975886,"(2, sLIN)-DP",2.0,sLIN
373,"DPOneRule(epsilon = 0.05331332, zeta = 0.00016797)",0.1,0.5,50,0.8220038632737043,0.01989639665886486,"(2, sLIN)-DP",2.0,sLIN
374,"DPOneRule(epsilon = 0.03771830, zeta = 0.00016797)",0.1,0.5,100,0.8336608717561098,0.024230840679590398,"(2, sLIN)-DP",2.0,sLIN
375,"DPOneRule(epsilon = 0.16790782, zeta = 0.00016797)",0.1,0.75,5,0.7264466280339297,0.07146582433837269,"(2, sLIN)-DP",2.0,sLIN
376,"DPOneRule(epsilon = 0.11893899, zeta = 0.00016797)",0.1,0.75,10,0.8073570168808264,0.02289055264815468,"(2, sLIN)-DP",2.0,sLIN
377,"DPOneRule(epsilon = 0.08420567, zeta = 0.00016797)",0.1,0.75,20,0.7986058620979256,0.031362227848892,"(2, sLIN)-DP",2.0,sLIN
378,"DPOneRule(epsilon = 0.05331332, zeta = 0.00016797)",0.1,0.75,50,0.8204585537918871,0.026372507915035343,"(2, sLIN)-DP",2.0,sLIN
379,"DPOneRule(epsilon = 0.03771830, zeta = 0.00016797)",0.1,0.75,100,0.8301335348954396,0.03178025574964163,"(2, sLIN)-DP",2.0,sLIN
380,"DPOneRule(epsilon = 0.08731079, zeta = 0.00016797)",0.1,0.1,5,0.7366927017720668,0.05779716028387459,"(1, sLIN)-DP",1.0,sLIN
381,"DPOneRule(epsilon = 0.06176846, zeta = 0.00016797)",0.1,0.1,10,0.7316368522717729,0.05375634042147898,"(1, sLIN)-DP",1.0,sLIN
382,"DPOneRule(epsilon = 0.04369192, zeta = 0.00016797)",0.1,0.1,20,0.7404887881078358,0.044605879580019304,"(1, sLIN)-DP",1.0,sLIN
383,"DPOneRule(epsilon = 0.02764155, zeta = 0.00016797)",0.1,0.1,50,0.7373477786176199,0.05366541399845981,"(1, sLIN)-DP",1.0,sLIN
384,"DPOneRule(epsilon = 0.01954848, zeta = 0.00016797)",0.1,0.1,100,0.7671117829847989,0.060059387046821906,"(1, sLIN)-DP",1.0,sLIN
385,"DPOneRule(epsilon = 0.08731079, zeta = 0.00016797)",0.1,0.25,5,0.7366927017720668,0.05779716028387459,"(1, sLIN)-DP",1.0,sLIN
386,"DPOneRule(epsilon = 0.06176846, zeta = 0.00016797)",0.1,0.25,10,0.7430587049634669,0.046122201819015246,"(1, sLIN)-DP",1.0,sLIN
387,"DPOneRule(epsilon = 0.04369192, zeta = 0.00016797)",0.1,0.25,20,0.75795750398925,0.05037084243627225,"(1, sLIN)-DP",1.0,sLIN
388,"DPOneRule(epsilon = 0.02764155, zeta = 0.00016797)",0.1,0.25,50,0.7744687998656252,0.041622988435442015,"(1, sLIN)-DP",1.0,sLIN
389,"DPOneRule(epsilon = 0.01954848, zeta = 0.00016797)",0.1,0.25,100,0.789182833627278,0.015492335001481604,"(1, sLIN)-DP",1.0,sLIN
390,"DPOneRule(epsilon = 0.08731079, zeta = 0.00016797)",0.1,0.5,5,0.7463508860334257,0.04854843575878462,"(1, sLIN)-DP",1.0,sLIN
391,"DPOneRule(epsilon = 0.06176846, zeta = 0.00016797)",0.1,0.5,10,0.7675988914084153,0.026755497961174435,"(1, sLIN)-DP",1.0,sLIN
392,"DPOneRule(epsilon = 0.04369192, zeta = 0.00016797)",0.1,0.5,20,0.8024355421180818,0.028749923769885423,"(1, sLIN)-DP",1.0,sLIN
393,"DPOneRule(epsilon = 0.02764155, zeta = 0.00016797)",0.1,0.5,50,0.7900394725791552,0.016567085724632877,"(1, sLIN)-DP",1.0,sLIN
394,"DPOneRule(epsilon = 0.01954848, zeta = 0.00016797)",0.1,0.5,100,0.7959351641891325,0.027115451953179496,"(1, sLIN)-DP",1.0,sLIN
395,"DPOneRule(epsilon = 0.08731079, zeta = 0.00016797)",0.1,0.75,5,0.7295708406819518,0.07352022151435963,"(1, sLIN)-DP",1.0,sLIN
396,"DPOneRule(epsilon = 0.06176846, zeta = 0.00016797)",0.1,0.75,10,0.8163265306122449,0.02542139777652331,"(1, sLIN)-DP",1.0,sLIN
397,"DPOneRule(epsilon = 0.04369192, zeta = 0.00016797)",0.1,0.75,20,0.7793566809439826,0.032763849943966264,"(1, sLIN)-DP",1.0,sLIN
398,"DPOneRule(epsilon = 0.02764155, zeta = 0.00016797)",0.1,0.75,50,0.8075417821449568,0.016796556644923126,"(1, sLIN)-DP",1.0,sLIN
399,"DPOneRule(epsilon = 0.01954848, zeta = 0.00016797)",0.1,0.75,100,0.795044931552868,0.049612270681171924,"(1, sLIN)-DP",1.0,sLIN
400,"DPOneRule(epsilon = 0.06614307, zeta = 0.00016797)",0.1,0.1,5,0.7366927017720668,0.05779716028387459,"(0.75, sLIN)-DP",0.75,sLIN
401,"DPOneRule(epsilon = 0.04678353, zeta = 0.00016797)",0.1,0.1,10,0.7322415385907449,0.05417679217425375,"(0.75, sLIN)-DP",0.75,sLIN
402,"DPOneRule(epsilon = 0.03308755, zeta = 0.00016797)",0.1,0.1,20,0.7498446292097086,0.05100431314379225,"(0.75, sLIN)-DP",0.75,sLIN
403,"DPOneRule(epsilon = 0.02093007, zeta = 0.00016797)",0.1,0.1,50,0.7543965734441924,0.05563114641693712,"(0.75, sLIN)-DP",0.75,sLIN
404,"DPOneRule(epsilon = 0.01480110, zeta = 0.00016797)",0.1,0.1,100,0.7454438565549676,0.06852224371432346,"(0.75, sLIN)-DP",0.75,sLIN
405,"DPOneRule(epsilon = 0.06614307, zeta = 0.00016797)",0.1,0.25,5,0.7366927017720668,0.05779716028387459,"(0.75, sLIN)-DP",0.75,sLIN
406,"DPOneRule(epsilon = 0.04678353, zeta = 0.00016797)",0.1,0.25,10,0.7518098597463677,0.0545012985969339,"(0.75, sLIN)-DP",0.75,sLIN
407,"DPOneRule(epsilon = 0.03308755, zeta = 0.00016797)",0.1,0.25,20,0.7495254892080289,0.060502416772440705,"(0.75, sLIN)-DP",0.75,sLIN
408,"DPOneRule(epsilon = 0.02093007, zeta = 0.00016797)",0.1,0.25,50,0.7531536071218611,0.045166936655496835,"(0.75, sLIN)-DP",0.75,sLIN
409,"DPOneRule(epsilon = 0.01480110, zeta = 0.00016797)",0.1,0.25,100,0.7556563366087176,0.03746014408384804,"(0.75, sLIN)-DP",0.75,sLIN
410,"DPOneRule(epsilon = 0.06614307, zeta = 0.00016797)",0.1,0.5,5,0.7497606449987402,0.05219097010555563,"(0.75, sLIN)-DP",0.75,sLIN
411,"DPOneRule(epsilon = 0.04678353, zeta = 0.00016797)",0.1,0.5,10,0.7471235407743344,0.08442395999596887,"(0.75, sLIN)-DP",0.75,sLIN
412,"DPOneRule(epsilon = 0.03308755, zeta = 0.00016797)",0.1,0.5,20,0.753052826068699,0.04478258637084841,"(0.75, sLIN)-DP",0.75,sLIN
413,"DPOneRule(epsilon = 0.02093007, zeta = 0.00016797)",0.1,0.5,50,0.7669438145628622,0.06916537017835779,"(0.75, sLIN)-DP",0.75,sLIN
414,"DPOneRule(epsilon = 0.01480110, zeta = 0.00016797)",0.1,0.5,100,0.7659863945578232,0.030694343714634836,"(0.75, sLIN)-DP",0.75,sLIN
415,"DPOneRule(epsilon = 0.06614307, zeta = 0.00016797)",0.1,0.75,5,0.7369614512471656,0.06118603391723382,"(0.75, sLIN)-DP",0.75,sLIN
416,"DPOneRule(epsilon = 0.04678353, zeta = 0.00016797)",0.1,0.75,10,0.7926765768035609,0.032696967889567,"(0.75, sLIN)-DP",0.75,sLIN
417,"DPOneRule(epsilon = 0.03308755, zeta = 0.00016797)",0.1,0.75,20,0.7965062568237171,0.027204507027443973,"(0.75, sLIN)-DP",0.75,sLIN
418,"DPOneRule(epsilon = 0.02093007, zeta = 0.00016797)",0.1,0.75,50,0.7787519946250105,0.030295357507955447,"(0.75, sLIN)-DP",0.75,sLIN
419,"DPOneRule(epsilon = 0.01480110, zeta = 0.00016797)",0.1,0.75,100,0.7631141345427059,0.07216034837104056,"(0.75, sLIN)-DP",0.75,sLIN
420,"DPOneRule(epsilon = 0.04454377, zeta = 0.00016797)",0.1,0.1,5,0.7366927017720668,0.05779716028387459,"(0.5, sLIN)-DP",0.5,sLIN
421,"DPOneRule(epsilon = 0.03150130, zeta = 0.00016797)",0.1,0.1,10,0.7316368522717729,0.05375634042147898,"(0.5, sLIN)-DP",0.5,sLIN
422,"DPOneRule(epsilon = 0.02227682, zeta = 0.00016797)",0.1,0.1,20,0.7409255060048711,0.06115684802035914,"(0.5, sLIN)-DP",0.5,sLIN
423,"DPOneRule(epsilon = 0.01409023, zeta = 0.00016797)",0.1,0.1,50,0.7299571680524061,0.03767904990310055,"(0.5, sLIN)-DP",0.5,sLIN
424,"DPOneRule(epsilon = 0.00996370, zeta = 0.00016797)",0.1,0.1,100,0.6999748047367095,0.03725786469120705,"(0.5, sLIN)-DP",0.5,sLIN
425,"DPOneRule(epsilon = 0.04454377, zeta = 0.00016797)",0.1,0.25,5,0.7366927017720668,0.05779716028387459,"(0.5, sLIN)-DP",0.5,sLIN
426,"DPOneRule(epsilon = 0.03150130, zeta = 0.00016797)",0.1,0.25,10,0.737902074410011,0.03717329027137844,"(0.5, sLIN)-DP",0.5,sLIN
427,"DPOneRule(epsilon = 0.02227682, zeta = 0.00016797)",0.1,0.25,20,0.7192575795750399,0.0765865535089724,"(0.5, sLIN)-DP",0.5,sLIN
428,"DPOneRule(epsilon = 0.01409023, zeta = 0.00016797)",0.1,0.25,50,0.7229696816998403,0.04642701875053786,"(0.5, sLIN)-DP",0.5,sLIN
429,"DPOneRule(epsilon = 0.00996370, zeta = 0.00016797)",0.1,0.25,100,0.7036029226505417,0.07017222132751867,"(0.5, sLIN)-DP",0.5,sLIN
430,"DPOneRule(epsilon = 0.04454377, zeta = 0.00016797)",0.1,0.5,5,0.7463508860334257,0.04854843575878462,"(0.5, sLIN)-DP",0.5,sLIN
431,"DPOneRule(epsilon = 0.03150130, zeta = 0.00016797)",0.1,0.5,10,0.7464684639287814,0.07563411946498548,"(0.5, sLIN)-DP",0.5,sLIN
432,"DPOneRule(epsilon = 0.02227682, zeta = 0.00016797)",0.1,0.5,20,0.7409758965314521,0.0552899743747264,"(0.5, sLIN)-DP",0.5,sLIN
433,"DPOneRule(epsilon = 0.01409023, zeta = 0.00016797)",0.1,0.5,50,0.7454942470815487,0.05843849520850653,"(0.5, sLIN)-DP",0.5,sLIN
434,"DPOneRule(epsilon = 0.00996370, zeta = 0.00016797)",0.1,0.5,100,0.7408751154782901,0.024893044803620923,"(0.5, sLIN)-DP",0.5,sLIN
435,"DPOneRule(epsilon = 0.04454377, zeta = 0.00016797)",0.1,0.75,5,0.7343915343915344,0.07667828555249621,"(0.5, sLIN)-DP",0.5,sLIN
436,"DPOneRule(epsilon = 0.03150130, zeta = 0.00016797)",0.1,0.75,10,0.7861426051902243,0.04476112945571418,"(0.5, sLIN)-DP",0.5,sLIN
437,"DPOneRule(epsilon = 0.02227682, zeta = 0.00016797)",0.1,0.75,20,0.7737969261778785,0.012540684814708433,"(0.5, sLIN)-DP",0.5,sLIN
438,"DPOneRule(epsilon = 0.01409023, zeta = 0.00016797)",0.1,0.75,50,0.7452590912908373,0.04598932449439807,"(0.5, sLIN)-DP",0.5,sLIN
439,"DPOneRule(epsilon = 0.00996370, zeta = 0.00016797)",0.1,0.75,100,0.6949525489208029,0.07391475933670019,"(0.5, sLIN)-DP",0.5,sLIN
440,"DPOneRule(epsilon = 0.02250035, zeta = 0.00016797)",0.1,0.1,5,0.7122029058536995,0.055324433078438755,"(0.25, sLIN)-DP",0.25,sLIN
441,"DPOneRule(epsilon = 0.01591068, zeta = 0.00016797)",0.1,0.1,10,0.6922986478542034,0.038802428741484755,"(0.25, sLIN)-DP",0.25,sLIN
442,"DPOneRule(epsilon = 0.01125082, zeta = 0.00016797)",0.1,0.1,20,0.7006802721088434,0.04712051643743018,"(0.25, sLIN)-DP",0.25,sLIN
443,"DPOneRule(epsilon = 0.00711579, zeta = 0.00016797)",0.1,0.1,50,0.6911396657428404,0.051550616976491256,"(0.25, sLIN)-DP",0.25,sLIN
444,"DPOneRule(epsilon = 0.00503168, zeta = 0.00016797)",0.1,0.1,100,0.6512303686906862,0.03390580625995949,"(0.25, sLIN)-DP",0.25,sLIN
445,"DPOneRule(epsilon = 0.02250035, zeta = 0.00016797)",0.1,0.25,5,0.7367094986142605,0.057806253708572924,"(0.25, sLIN)-DP",0.25,sLIN
446,"DPOneRule(epsilon = 0.01591068, zeta = 0.00016797)",0.1,0.25,10,0.7297052154195012,0.052801017038313615,"(0.25, sLIN)-DP",0.25,sLIN
447,"DPOneRule(epsilon = 0.01125082, zeta = 0.00016797)",0.1,0.25,20,0.7063911984546906,0.04059261962121788,"(0.25, sLIN)-DP",0.25,sLIN
448,"DPOneRule(epsilon = 0.00711579, zeta = 0.00016797)",0.1,0.25,50,0.6056605358192659,0.13207221047847517,"(0.25, sLIN)-DP",0.25,sLIN
449,"DPOneRule(epsilon = 0.00503168, zeta = 0.00016797)",0.1,0.25,100,0.673519778281683,0.05971367407565343,"(0.25, sLIN)-DP",0.25,sLIN
450,"DPOneRule(epsilon = 0.02250035, zeta = 0.00016797)",0.1,0.5,5,0.7277231880406484,0.04377026322484489,"(0.25, sLIN)-DP",0.25,sLIN
451,"DPOneRule(epsilon = 0.01591068, zeta = 0.00016797)",0.1,0.5,10,0.6669354161417653,0.0813001761543998,"(0.25, sLIN)-DP",0.25,sLIN
452,"DPOneRule(epsilon = 0.01125082, zeta = 0.00016797)",0.1,0.5,20,0.6454186612916772,0.07523086045098279,"(0.25, sLIN)-DP",0.25,sLIN
453,"DPOneRule(epsilon = 0.00711579, zeta = 0.00016797)",0.1,0.5,50,0.5942554799697657,0.07637316352360503,"(0.25, sLIN)-DP",0.25,sLIN
454,"DPOneRule(epsilon = 0.00503168, zeta = 0.00016797)",0.1,0.5,100,0.5833375325438818,0.0931314604700662,"(0.25, sLIN)-DP",0.25,sLIN
455,"DPOneRule(epsilon = 0.02250035, zeta = 0.00016797)",0.1,0.75,5,0.6835642899134962,0.044409827945104605,"(0.25, sLIN)-DP",0.25,sLIN
456,"DPOneRule(epsilon = 0.01591068, zeta = 0.00016797)",0.1,0.75,10,0.6210296464264718,0.1431540534959186,"(0.25, sLIN)-DP",0.25,sLIN
457,"DPOneRule(epsilon = 0.01125082, zeta = 0.00016797)",0.1,0.75,20,0.63132611069119,0.047235647061423816,"(0.25, sLIN)-DP",0.25,sLIN
458,"DPOneRule(epsilon = 0.00711579, zeta = 0.00016797)",0.1,0.75,50,0.5899386915259931,0.04424052280989778,"(0.25, sLIN)-DP",0.25,sLIN
459,"DPOneRule(epsilon = 0.00503168, zeta = 0.00016797)",0.1,0.75,100,0.6640967498110355,0.04220814837001362,"(0.25, sLIN)-DP",0.25,sLIN
460,"DPOneRule(epsilon = 0.00905580, zeta = 0.00016797)",0.1,0.1,5,0.6669354161417653,0.000496573292990521,"(0.1, sLIN)-DP",0.1,sLIN
461,"DPOneRule(epsilon = 0.00640345, zeta = 0.00016797)",0.1,0.1,10,0.6659276056101453,0.001235909776712672,"(0.1, sLIN)-DP",0.1,sLIN
462,"DPOneRule(epsilon = 0.00452794, zeta = 0.00016797)",0.1,0.1,20,0.6777861761988746,0.02056077570013991,"(0.1, sLIN)-DP",0.1,sLIN
463,"DPOneRule(epsilon = 0.00286373, zeta = 0.00016797)",0.1,0.1,50,0.678676408835139,0.03364814599405978,"(0.1, sLIN)-DP",0.1,sLIN
464,"DPOneRule(epsilon = 0.00202497, zeta = 0.00016797)",0.1,0.1,100,0.624305030654237,0.062294539926343345,"(0.1, sLIN)-DP",0.1,sLIN
465,"DPOneRule(epsilon = 0.00905580, zeta = 0.00016797)",0.1,0.25,5,0.6650541698160746,0.003548628585149947,"(0.1, sLIN)-DP",0.1,sLIN
466,"DPOneRule(epsilon = 0.00640345, zeta = 0.00016797)",0.1,0.25,10,0.6588729318888049,0.013442239013967414,"(0.1, sLIN)-DP",0.1,sLIN
467,"DPOneRule(epsilon = 0.00452794, zeta = 0.00016797)",0.1,0.25,20,0.6481061560426641,0.047548801595862215,"(0.1, sLIN)-DP",0.1,sLIN
468,"DPOneRule(epsilon = 0.00286373, zeta = 0.00016797)",0.1,0.25,50,0.5644242882338121,0.09119600411912386,"(0.1, sLIN)-DP",0.1,sLIN
469,"DPOneRule(epsilon = 0.00202497, zeta = 0.00016797)",0.1,0.25,100,0.5785840262030739,0.04402552631820295,"(0.1, sLIN)-DP",0.1,sLIN
470,"DPOneRule(epsilon = 0.00905580, zeta = 0.00016797)",0.1,0.5,5,0.6615772234819854,0.06700958253186322,"(0.1, sLIN)-DP",0.1,sLIN
471,"DPOneRule(epsilon = 0.00640345, zeta = 0.00016797)",0.1,0.5,10,0.655328798185941,0.035454708295335764,"(0.1, sLIN)-DP",0.1,sLIN
472,"DPOneRule(epsilon = 0.00452794, zeta = 0.00016797)",0.1,0.5,20,0.6199882422104646,0.07808778410917187,"(0.1, sLIN)-DP",0.1,sLIN
473,"DPOneRule(epsilon = 0.00286373, zeta = 0.00016797)",0.1,0.5,50,0.5943730578651214,0.07765168337830852,"(0.1, sLIN)-DP",0.1,sLIN
474,"DPOneRule(epsilon = 0.00202497, zeta = 0.00016797)",0.1,0.5,100,0.5201814058956915,0.11920734880414274,"(0.1, sLIN)-DP",0.1,sLIN
475,"DPOneRule(epsilon = 0.00905580, zeta = 0.00016797)",0.1,0.75,5,0.6555303602922651,0.03237007312119414,"(0.1, sLIN)-DP",0.1,sLIN
476,"DPOneRule(epsilon = 0.00640345, zeta = 0.00016797)",0.1,0.75,10,0.521726715377509,0.10707411047706747,"(0.1, sLIN)-DP",0.1,sLIN
477,"DPOneRule(epsilon = 0.00452794, zeta = 0.00016797)",0.1,0.75,20,0.5086083816242546,0.09790645758281641,"(0.1, sLIN)-DP",0.1,sLIN
478,"DPOneRule(epsilon = 0.00286373, zeta = 0.00016797)",0.1,0.75,50,0.48154866885025616,0.0736683035261729,"(0.1, sLIN)-DP",0.1,sLIN
479,"DPOneRule(epsilon = 0.00202497, zeta = 0.00016797)",0.1,0.75,100,0.630066347526665,0.04647359938652019,"(0.1, sLIN)-DP",0.1,sLIN
480,"DPOneRule(epsilon = 0.16790782, zeta = 0.00008398)",0.2,0.1,5,0.7366927017720668,0.05779716028387459,"(2, sLIN)-DP",2.0,sLIN
481,"DPOneRule(epsilon = 0.11893899, zeta = 0.00008398)",0.2,0.1,10,0.7316368522717729,0.05375634042147898,"(2, sLIN)-DP",2.0,sLIN
482,"DPOneRule(epsilon = 0.08420567, zeta = 0.00008398)",0.2,0.1,20,0.7409590996892585,0.04437920246592521,"(2, sLIN)-DP",2.0,sLIN
483,"DPOneRule(epsilon = 0.05331332, zeta = 0.00008398)",0.2,0.1,50,0.7492903334173177,0.05235841102690822,"(2, sLIN)-DP",2.0,sLIN
484,"DPOneRule(epsilon = 0.03771830, zeta = 0.00008398)",0.2,0.1,100,0.7928445452254975,0.030441448683190774,"(2, sLIN)-DP",2.0,sLIN
485,"DPOneRule(epsilon = 0.16790782, zeta = 0.00008398)",0.2,0.25,5,0.7366927017720668,0.05779716028387459,"(2, sLIN)-DP",2.0,sLIN
486,"DPOneRule(epsilon = 0.11893899, zeta = 0.00008398)",0.2,0.25,10,0.7366255144032923,0.040158365807481035,"(2, sLIN)-DP",2.0,sLIN
487,"DPOneRule(epsilon = 0.08420567, zeta = 0.00008398)",0.2,0.25,20,0.7492903334173177,0.05235841102690822,"(2, sLIN)-DP",2.0,sLIN
488,"DPOneRule(epsilon = 0.05331332, zeta = 0.00008398)",0.2,0.25,50,0.8212480053749894,0.025048344071358787,"(2, sLIN)-DP",2.0,sLIN
489,"DPOneRule(epsilon = 0.03771830, zeta = 0.00008398)",0.2,0.25,100,0.8475854539346603,0.0273330301541674,"(2, sLIN)-DP",2.0,sLIN
490,"DPOneRule(epsilon = 0.16790782, zeta = 0.00008398)",0.2,0.5,5,0.746434870244394,0.048594498231802195,"(2, sLIN)-DP",2.0,sLIN
491,"DPOneRule(epsilon = 0.11893899, zeta = 0.00008398)",0.2,0.5,10,0.744419249181154,0.046895971229457864,"(2, sLIN)-DP",2.0,sLIN
492,"DPOneRule(epsilon = 0.08420567, zeta = 0.00008398)",0.2,0.5,20,0.8192323843117494,0.026257585323402843,"(2, sLIN)-DP",2.0,sLIN
493,"DPOneRule(epsilon = 0.05331332, zeta = 0.00008398)",0.2,0.5,50,0.8424120265390107,0.02272542605696814,"(2, sLIN)-DP",2.0,sLIN
494,"DPOneRule(epsilon = 0.03771830, zeta = 0.00008398)",0.2,0.5,100,0.8442092886537331,0.01902564012623609,"(2, sLIN)-DP",2.0,sLIN
495,"DPOneRule(epsilon = 0.16790782, zeta = 0.00008398)",0.2,0.75,5,0.7449735449735451,0.04962722465034955,"(2, sLIN)-DP",2.0,sLIN
496,"DPOneRule(epsilon = 0.11893899, zeta = 0.00008398)",0.2,0.75,10,0.8168808264046359,0.020242501664097776,"(2, sLIN)-DP",2.0,sLIN
497,"DPOneRule(epsilon = 0.08420567, zeta = 0.00008398)",0.2,0.75,20,0.820307382212144,0.019702316421215893,"(2, sLIN)-DP",2.0,sLIN
498,"DPOneRule(epsilon = 0.05331332, zeta = 0.00008398)",0.2,0.75,50,0.8157218442932729,0.03392219488379493,"(2, sLIN)-DP",2.0,sLIN
499,"DPOneRule(epsilon = 0.03771830, zeta = 0.00008398)",0.2,0.75,100,0.829512051734274,0.037239360562117255,"(2, sLIN)-DP",2.0,sLIN
500,"DPOneRule(epsilon = 0.08731079, zeta = 0.00008398)",0.2,0.1,5,0.7366927017720668,0.05779716028387459,"(1, sLIN)-DP",1.0,sLIN
501,"DPOneRule(epsilon = 0.06176846, zeta = 0.00008398)",0.2,0.1,10,0.7366927017720668,0.05779716028387459,"(1, sLIN)-DP",1.0,sLIN
502,"DPOneRule(epsilon = 0.04369192, zeta = 0.00008398)",0.2,0.1,20,0.7409590996892585,0.04437920246592521,"(1, sLIN)-DP",1.0,sLIN
503,"DPOneRule(epsilon = 0.02764155, zeta = 0.00008398)",0.2,0.1,50,0.7505500965818426,0.05233351018186829,"(1, sLIN)-DP",1.0,sLIN
504,"DPOneRule(epsilon = 0.01954848, zeta = 0.00008398)",0.2,0.1,100,0.7901906441588982,0.03463386669705084,"(1, sLIN)-DP",1.0,sLIN
505,"DPOneRule(epsilon = 0.08731079, zeta = 0.00008398)",0.2,0.25,5,0.7366927017720668,0.05779716028387459,"(1, sLIN)-DP",1.0,sLIN
506,"DPOneRule(epsilon = 0.06176846, zeta = 0.00008398)",0.2,0.25,10,0.7359200470311582,0.0395425492502949,"(1, sLIN)-DP",1.0,sLIN
507,"DPOneRule(epsilon = 0.04369192, zeta = 0.00008398)",0.2,0.25,20,0.7586125808348031,0.03881718614097599,"(1, sLIN)-DP",1.0,sLIN
508,"DPOneRule(epsilon = 0.02764155, zeta = 0.00008398)",0.2,0.25,50,0.8109515411102712,0.01585580978044498,"(1, sLIN)-DP",1.0,sLIN
509,"DPOneRule(epsilon = 0.01954848, zeta = 0.00008398)",0.2,0.25,100,0.8228940959099689,0.024742518252027723,"(1, sLIN)-DP",1.0,sLIN
