,base_estimator,density,learning_rate,n_estimators,cv_score_avg,cv_score_std,privacy,epsilon,delta
41,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=10)",0.2,0.5,20,0.8581842613588645,0.02319056977053446,"(0.5, 0)-DP",0.5,0
42,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=8.398421096833795e-05, global_epsilon=0.5,
              max_depth=3, max_splits=3)",0.2,0.75,5,0.7915511883765852,0.05503607801676918,"(0.5, 0)-DP",0.5,0
43,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.2,0.75,10,0.8264382296128329,0.026956320496477088,"(0.5, 0)-DP",0.5,0
44,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=3, max_splits=3)",0.2,0.75,20,0.8419249181153943,0.015434223362586704,"(0.5, 0)-DP",0.5,0
45,"DPTopDownTree(dp_epsilon=0.1, dp_zeta=8.398421096833795e-05, global_epsilon=0.5,
              max_depth=10)",0.2,0.75,5,0.8469135802469134,0.020688596275682102,"(0.5, 0)-DP",0.5,0
46,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=10)",0.2,0.75,10,0.8464096749811036,0.021602227998861696,"(0.5, 0)-DP",0.5,0
47,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.5, max_depth=10)",0.2,0.75,20,0.8571764508272445,0.021339236126399413,"(0.5, 0)-DP",0.5,0
48,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.2,0.5,5,0.7917863441672965,0.06230683050425265,"(0.25, 0)-DP",0.25,0
49,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.2,0.5,10,0.8278491643571009,0.021928430269590363,"(0.25, 0)-DP",0.25,0
50,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.2,0.5,20,0.8500377928949356,0.024809601188898592,"(0.25, 0)-DP",0.25,0
51,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=10)",0.2,0.5,5,0.8423616360124295,0.022337337286913533,"(0.25, 0)-DP",0.25,0
52,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=10)",0.2,0.5,10,0.8496010749979004,0.024874382299285337,"(0.25, 0)-DP",0.25,0
53,"DPTopDownTree(dp_epsilon=0.0125, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=10)",0.2,0.5,20,0.8621987066431511,0.026565648995326416,"(0.25, 0)-DP",0.25,0
54,"DPTopDownTree(dp_epsilon=0.05, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.2,0.75,5,0.7915511883765852,0.05503607801676918,"(0.25, 0)-DP",0.25,0
55,"DPTopDownTree(dp_epsilon=0.025, dp_zeta=8.398421096833795e-05,
              global_epsilon=0.25, max_depth=3, max_splits=3)",0.2,0.75,10,0.8264382296128329,0.026956320496477088,"(0.25, 0)-DP",0.25,0
